CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,CONCLUINTES,CONCLUINTES_FEM,CONCLUINTES_MASC,CONCLUINTES_DIURNO,CONCLUINTES_NOTURNO,CONCLUINTES_0_17,CONCLUINTES_18_24,CONCLUINTES_25_29,CONCLUINTES_30_34,CONCLUINTES_35_39,CONCLUINTES_40_49,CONCLUINTES_50_59,CONCLUINTES_60_MAIS,CONCLUINTES_BRANCA,CONCLUINTES_PRETA,CONCLUINTES_PARDA,CONCLUINTES_AMARELA,CONCLUINTES_INDIGENA,CONCLUINTES_CORND,CONCLUINTES_NACBRAS,CONCLUINTES_NACESTRANG,CONCLUINTES_DEFICIENTE,CONCLUINTES_FINANC,CONCLUINTES_FINANC_REEMB,CONCLUINTES_FIES,CONCLUINTES_RPFIES,CONCLUINTES_FINANC_REEMB_OUTROS,CONCLUINTES_FINANC_NREEMB,CONCLUINTES_PROUNII,CONCLUINTES_PROUNIP,CONCLUINTES_NRPFIES,CONCLUINTES_FINANC_NREEMB_OUTROS,CONCLUINTES_RESERVA_VAGA,CONCLUINTES_RVREDEPUBLICA,CONCLUINTES_RVETNICO,CONCLUINTES_RVPDEF,CONCLUINTES_RVSOCIAL_RF,CONCLUINTES_RVOUTROS,CONCLUINTES_PROCESCPUBLICA,CONCLUINTES_PROCESCPRIVADA,CONCLUINTES_PROCNAOINFORMADA,CONCLUINTES_PARFOR,CONCLUINTES_APOIO_SOCIAL,CONCLUINTES_ATIV_EXTRACURRICULAR,CONCLUINTES_MOB_ACADEMICA,CONCLUINTES_AMPLA
99287,2016,MACAE,CIÊNCIAS BIOLÓGICAS,22.0,14.0,8.0,22.0,0.0,0.0,10.0,9.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,6.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,14.0,0.0,22.0,2.0,0.0,20.0
121848,2016,MACAE,ENFERMAGEM E OBSTETRÍCIA,26.0,22.0,4.0,26.0,0.0,0.0,13.0,11.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,10.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,16.0,0.0,26.0,13.0,0.0,21.0
5001282,2016,MACAE,ENGENHARIA MECÂNICA,10.0,5.0,5.0,10.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,10.0,0.0,0.0,9.0
120922,2016,MACAE,FARMÁCIA,46.0,41.0,5.0,46.0,0.0,0.0,23.0,22.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,6.0,1.0,0.0,15.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,3.0,36.0,0.0,46.0,4.0,0.0,41.0
121850,2016,MACAE,MEDICINA,33.0,21.0,12.0,33.0,0.0,0.0,6.0,24.0,3.0,0.0,0.0,0.0,0.0,18.0,1.0,6.0,0.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,33.0,8.0,0.0,31.0
121852,2016,MACAE,NUTRIÇÃO,14.0,13.0,1.0,14.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,14.0,4.0,0.0,12.0
120924,2016,MACAE,QUÍMICA,7.0,4.0,3.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,7.0,0.0,0.0,6.0
5000669,2016,CCS,ABI - CIÊNCIAS BIOLÓGICAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000775,2016,CFCH,ABI - FILOSOFIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000798,2016,CFCH,ABI - HISTÓRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14365,2016,CCJE,ADMINISTRAÇÃO,123.0,59.0,64.0,123.0,0.0,0.0,60.0,50.0,9.0,3.0,1.0,0.0,0.0,73.0,3.0,10.0,2.0,1.0,34.0,122.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.0,0.0,3.0,0.0,28.0,32.0,63.0,0.0,123.0,2.0,0.0,104.0
14333,2016,CLA,ARQUITETURA E URBANISMO,173.0,125.0,48.0,173.0,0.0,0.0,38.0,116.0,12.0,4.0,1.0,0.0,2.0,104.0,8.0,14.0,2.0,2.0,43.0,173.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,168.0,0.0,173.0,29.0,0.0,168.0
23965,2016,CLA,ARTES CÊNICAS COM HABILITAÇÃO EM CENOGRAFIA,8.0,6.0,2.0,8.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,8.0,3.0,0.0,7.0
23977,2016,CFCH,ARTES CÊNICAS COM HABILITAÇÃO EM DIREÇÃO TEATRAL,11.0,7.0,4.0,11.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,11.0,7.0,0.0,10.0
35557,2016,CLA,ARTES CÊNICAS COM HABILITAÇÃO EM INDUMENTÁRIA,12.0,10.0,2.0,12.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,12.0,3.0,0.0,12.0
14324,2016,CCMN,ASTRONOMIA,3.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0
99321,2016,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,22.0,20.0,2.0,22.0,0.0,0.0,10.0,5.0,2.0,2.0,1.0,2.0,0.0,11.0,2.0,7.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,0.0,3.0,0.0,13.0,7.0,2.0,0.0,22.0,4.0,0.0,15.0
1125885,2016,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,25.0,20.0,5.0,25.0,0.0,0.0,13.0,5.0,2.0,3.0,2.0,0.0,0.0,11.0,4.0,8.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,0.0,25.0,8.0,0.0,22.0
85783,2016,CCMN,CIÊNCIA DA COMPUTAÇÃO,46.0,4.0,42.0,46.0,0.0,0.0,19.0,23.0,3.0,0.0,1.0,0.0,0.0,28.0,0.0,5.0,2.0,0.0,11.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,41.0,0.0,46.0,5.0,0.0,45.0
14331,2016,CCMN,CIÊNCIAS ATUARIAIS,14.0,8.0,6.0,14.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,14.0,5.0,0.0,13.0
44900,2016,CCS,CIÊNCIAS BIOLÓGICAS,76.0,43.0,33.0,14.0,62.0,0.0,24.0,43.0,6.0,2.0,0.0,1.0,0.0,44.0,6.0,15.0,0.0,1.0,10.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,1.0,0.0,14.0,18.0,44.0,0.0,76.0,13.0,0.0,66.0
112584,2016,CCS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,12.0,7.0,5.0,12.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,6.0,5.0,1.0,0.0,12.0,2.0,0.0,8.0
112586,2016,CCS,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,41.0,30.0,11.0,41.0,0.0,0.0,34.0,5.0,0.0,2.0,0.0,0.0,0.0,27.0,1.0,7.0,0.0,0.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,3.0,0.0,5.0,0.0,21.0,16.0,4.0,0.0,41.0,4.0,0.0,28.0
112582,2016,CCS,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,75.0,64.0,11.0,75.0,0.0,0.0,64.0,9.0,2.0,0.0,0.0,0.0,0.0,37.0,6.0,15.0,0.0,0.0,17.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,8.0,0.0,8.0,0.0,30.0,33.0,12.0,0.0,75.0,8.0,0.0,56.0
14364,2016,CCJE,CIÊNCIAS CONTÁBEIS,124.0,63.0,61.0,124.0,0.0,0.0,63.0,49.0,8.0,3.0,0.0,1.0,0.0,63.0,2.0,26.0,2.0,0.0,31.0,124.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.0,0.0,2.0,0.0,32.0,30.0,62.0,0.0,124.0,1.0,0.0,102.0
1125881,2016,CCJE,CIÊNCIAS CONTÁBEIS,23.0,16.0,7.0,23.0,0.0,0.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,3.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,17.0,0.0,23.0,0.0,0.0,22.0
14366,2016,CCJE,CIÊNCIAS ECONÔMICAS,78.0,29.0,49.0,68.0,10.0,0.0,45.0,30.0,3.0,0.0,0.0,0.0,0.0,44.0,2.0,10.0,1.0,0.0,21.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,2.0,0.0,11.0,14.0,53.0,0.0,78.0,13.0,0.0,70.0
116844,2016,CCMN,CIÊNCIAS MATEMÁTICAS E DA TERRA,8.0,4.0,4.0,8.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,8.0,0.0,0.0,8.0
14348,2016,CFCH,CIÊNCIAS SOCIAIS,18.0,9.0,9.0,0.0,18.0,0.0,4.0,3.0,6.0,2.0,1.0,2.0,0.0,11.0,0.0,4.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,4.0,6.0,8.0,0.0,18.0,5.0,0.0,15.0
14337,2016,CLA,COMPOSIÇÃO DE INTERIOR,24.0,23.0,1.0,24.0,0.0,0.0,11.0,11.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0,3.0,1.0,0.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,19.0,0.0,24.0,9.0,0.0,21.0
14338,2016,CLA,COMPOSIÇÃO PAISAGÍSTICA,4.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,3.0
23972,2016,CFCH,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,43.0,29.0,14.0,0.0,43.0,0.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,4.0,0.0,0.0,12.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,17.0,17.0,0.0,43.0,3.0,0.0,39.0
116842,2016,CLA,COMUNICAÇÃO VISUAL DESIGN,46.0,28.0,18.0,46.0,0.0,0.0,18.0,24.0,3.0,1.0,0.0,0.0,0.0,30.0,0.0,5.0,0.0,0.0,11.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,38.0,0.0,46.0,5.0,0.0,43.0
1114294,2016,CLA,CONSERVAÇÃO E RESTAURAÇÃO,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0
14372,2016,CCS,DANÇA,11.0,11.0,0.0,0.0,11.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,11.0,6.0,0.0,11.0
1107284,2016,CCS,DANÇA,3.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0
1114299,2016,CCJE,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,51.0,24.0,27.0,0.0,51.0,0.0,36.0,13.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,10.0,1.0,1.0,12.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,15.0,14.0,22.0,0.0,51.0,6.0,0.0,40.0
33825,2016,CLA,DESENHO INDUSTRIAL,31.0,17.0,14.0,31.0,0.0,0.0,12.0,16.0,1.0,2.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,23.0,0.0,31.0,3.0,0.0,29.0
14363,2016,CCJE,DIREITO,406.0,244.0,162.0,290.0,116.0,0.0,265.0,99.0,20.0,9.0,11.0,2.0,0.0,246.0,15.0,56.0,2.0,0.0,87.0,405.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,1.0,0.0,1.0,0.0,78.0,86.0,242.0,0.0,406.0,45.0,0.0,339.0
23969,2016,CLA,EDUCAÇÃO ARTÍSTICA - DESENHO,11.0,7.0,4.0,11.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,11.0,7.0,0.0,9.0
30273,2016,CLA,EDUCAÇÃO ARTÍSTICA COM HABILITAÇÃO EM ARTES PLÁSTICAS,33.0,24.0,9.0,33.0,0.0,0.0,2.0,14.0,4.0,6.0,3.0,3.0,1.0,19.0,4.0,6.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,6.0,11.0,16.0,2.0,33.0,4.0,0.0,29.0
44892,2016,CCS,EDUCAÇÃO FÍSICA,109.0,41.0,68.0,50.0,59.0,0.0,28.0,61.0,13.0,4.0,3.0,0.0,0.0,59.0,8.0,22.0,2.0,0.0,18.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,1.0,0.0,22.0,38.0,49.0,0.0,109.0,14.0,0.0,93.0
44893,2016,CCS,EDUCAÇÃO FÍSICA,118.0,56.0,62.0,118.0,0.0,0.0,49.0,42.0,17.0,8.0,2.0,0.0,0.0,52.0,8.0,34.0,3.0,0.0,21.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,2.0,0.0,1.0,0.0,36.0,35.0,47.0,1.0,118.0,18.0,0.0,97.0
26611,2016,CCS,ENFERMAGEM E OBSTETRÍCIA,95.0,81.0,14.0,95.0,0.0,0.0,66.0,24.0,4.0,0.0,1.0,0.0,0.0,55.0,5.0,21.0,2.0,0.0,12.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,4.0,0.0,3.0,0.0,34.0,46.0,15.0,0.0,95.0,42.0,0.0,74.0
83486,2016,CT,ENGENHARIA AMBIENTAL,23.0,16.0,7.0,23.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,23.0,1.0,0.0,23.0
14351,2016,CT,ENGENHARIA CIVIL,227.0,80.0,147.0,227.0,0.0,0.0,133.0,86.0,5.0,3.0,0.0,0.0,0.0,159.0,4.0,28.0,2.0,0.0,34.0,226.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,3.0,0.0,2.0,0.0,34.0,55.0,138.0,0.0,227.0,26.0,0.0,202.0
83910,2016,CT,ENGENHARIA DE ALIMENTOS,12.0,9.0,3.0,12.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0,1.0,0.0,12.0
83936,2016,CT,ENGENHARIA DE BIOPROCESSOS,21.0,15.0,6.0,21.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,15.0,0.0,21.0,1.0,0.0,20.0
83904,2016,CT,ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO,13.0,2.0,11.0,13.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,13.0,3.0,0.0,13.0
83906,2016,CT,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,25.0,4.0,21.0,25.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,18.0,0.0,25.0,1.0,0.0,22.0
14368,2016,CT,ENGENHARIA DE MATERIAIS,20.0,9.0,11.0,20.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,0.0,20.0,1.0,0.0,19.0
83908,2016,CT,ENGENHARIA DE PETRÓLEO,22.0,11.0,11.0,22.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,5.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,22.0,0.0,0.0,22.0
14352,2016,CT,ENGENHARIA DE PRODUÇÃO,148.0,44.0,104.0,148.0,0.0,0.0,109.0,37.0,2.0,0.0,0.0,0.0,0.0,92.0,1.0,16.0,1.0,0.0,38.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,7.0,0.0,5.0,0.0,30.0,48.0,70.0,0.0,148.0,13.0,0.0,122.0
85825,2016,CT,ENGENHARIA ELETRÔNICA E DE COMPUTAÇÃO,63.0,12.0,51.0,63.0,0.0,0.0,32.0,29.0,2.0,0.0,0.0,0.0,0.0,49.0,0.0,6.0,0.0,0.0,8.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,2.0,53.0,0.0,63.0,6.0,0.0,57.0
14350,2016,CT,ENGENHARIA ELÉTRICA,45.0,12.0,33.0,45.0,0.0,0.0,13.0,27.0,3.0,2.0,0.0,0.0,0.0,32.0,2.0,7.0,1.0,0.0,3.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,37.0,0.0,45.0,4.0,0.0,44.0
14355,2016,CT,ENGENHARIA MECÂNICA,79.0,12.0,67.0,79.0,0.0,0.0,32.0,44.0,2.0,1.0,0.0,0.0,0.0,55.0,0.0,4.0,0.0,0.0,20.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,75.0,0.0,79.0,2.0,0.0,77.0
14353,2016,CT,ENGENHARIA METALÚRGICA,18.0,4.0,14.0,18.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,18.0,3.0,0.0,17.0
14354,2016,CT,ENGENHARIA NAVAL E OCEÂNICA,41.0,12.0,29.0,41.0,0.0,0.0,15.0,22.0,1.0,2.0,0.0,1.0,0.0,24.0,3.0,2.0,0.0,0.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,37.0,0.0,41.0,1.0,0.0,39.0
1114293,2016,CT,ENGENHARIA NUCLEAR,9.0,1.0,8.0,9.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,9.0,1.0,0.0,7.0
14367,2016,CT,ENGENHARIA QUÍMICA,97.0,48.0,49.0,79.0,18.0,0.0,39.0,56.0,2.0,0.0,0.0,0.0,0.0,54.0,3.0,13.0,1.0,1.0,25.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,5.0,86.0,0.0,97.0,13.0,0.0,93.0
14330,2016,CCMN,ESTATÍSTICA,3.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0
