NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_REDE,TP_CATEGORIA_ADMINISTRATIVA,IN_COMUNITARIA,IN_CONFESSIONAL,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Matemáticas E Da Terra - Ciências Da Terra E Patrimônio Natural,116847,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Matemáticas E Da Terra - Sensoriamento Remoto E Geoprocessamento,116846,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,12,0,0,0,4,6,2,0,0,0,7,3,2,0,0,0,3,1,2,3,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,5,0,2,1,0,0,0,0,0,12,0,12,3,0,0,0,0,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Sociais,14348,Ciências sociais formação de professor,"""0114C03""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,98,0,98,0,60,0,38,0,433,0,433,0,396,0,37,0,85,53,32,0,85,60,0,60,0,0,0,0,0,25,0,0,0,48,18,5,5,4,3,2,37,20,27,1,0,0,229,140,89,0,229,0,120,57,14,13,12,8,5,105,60,59,1,1,3,25,16,9,0,25,0,9,8,2,2,3,0,1,11,8,6,0,0,0,85,0,229,0,25,0,16,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,17,1,18,0,117,117,62,4,63,0,16,16,8,1,9,0,54,41,1,0,53,32,0,149,77,3,17,7,1,1,0,0,0,325,85,229,25,79,6,76,17,1,0,1,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Sociais,314348,Ciências sociais,"""0312C02""",3,"Ciências sociais, comunicação e informação",31,Ciências sociais e comportamentais,312,Ciências sociais e políticas,1.0,1,1,1,1,195,195,0,0,120,0,75,0,769,769,0,0,747,0,22,0,113,77,36,113,0,99,0,99,0,0,0,0,0,14,0,0,1,101,7,1,0,3,0,0,63,19,31,0,0,0,409,274,135,409,0,1,290,74,14,5,11,9,5,215,88,90,4,1,11,25,18,7,25,0,0,11,10,2,1,1,0,0,14,4,6,0,0,1,113,0,409,0,25,0,18,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,19,2,23,0,206,206,104,7,98,0,14,14,7,0,6,0,86,61,4,0,70,43,0,244,164,1,16,9,0,0,0,0,0,560,113,409,25,170,6,151,15,1,0,1,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Comunicação Social  - Radialismo,31960,"Rádio, TV e internet","""0321R01""",3,"Ciências sociais, comunicação e informação",32,Comunicação e informação,321,Comunicação e reportagem,1.0,1,1,1,1,52,52,0,0,52,0,0,0,440,440,0,0,440,0,0,0,52,30,22,52,0,52,0,52,0,0,0,0,0,0,0,0,0,45,5,2,0,0,0,0,27,12,12,1,0,0,287,146,141,287,0,0,179,88,15,3,2,0,0,156,54,65,1,1,10,19,13,6,19,0,0,7,9,2,0,1,0,0,13,1,4,0,0,1,52,0,286,1,19,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,16,0,14,0,144,144,84,0,84,0,7,7,4,0,4,0,26,32,0,0,27,25,0,156,127,4,7,12,0,0,0,0,0,345,52,287,19,130,13,121,3,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Comunicação Social - Produção Editorial,31956,Produção editorial,"""0321P01""",3,"Ciências sociais, comunicação e informação",32,Comunicação e informação,321,Comunicação e reportagem,1.0,1,1,1,1,46,46,0,0,46,0,0,0,551,551,0,0,551,0,0,0,46,39,7,46,0,46,0,46,0,0,0,0,0,0,0,0,0,44,2,0,0,0,0,0,25,9,12,0,0,0,129,107,22,129,0,0,98,21,8,0,2,0,0,64,27,33,2,0,3,3,3,0,3,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,46,0,129,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,16,0,12,0,67,67,44,1,35,0,3,3,3,0,2,0,12,15,0,0,26,20,0,80,48,1,3,0,0,0,0,0,0,156,46,129,3,60,9,59,0,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Comunicação Social - Publicidade E Propaganda,23972,Publicidade e propaganda,"""0414P01""",4,"Negócios, administração e direito",41,Negócios e administração,414,Marketing e propaganda,1.0,1,1,1,1,62,62,0,0,62,0,0,0,2872,2872,0,0,2872,0,0,0,62,46,16,62,0,62,0,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,36,6,20,0,0,0,370,249,121,370,0,0,289,67,13,1,0,0,0,199,52,103,0,0,16,18,13,5,18,0,0,10,8,0,0,0,0,0,8,3,4,0,0,3,62,0,370,0,18,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20,0,16,0,188,188,106,1,94,0,8,8,5,0,2,0,27,12,0,0,33,29,0,200,168,2,8,10,0,0,0,0,0,409,62,370,18,180,6,176,3,2,0,2,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Comunicação Visual Design,116842,Design,"""0212D02""",2,Artes e humanidades,21,Artes,212,"Moda, design de interiores e desenho industrial",1.0,1,1,1,1,83,83,0,0,72,0,11,0,244,244,0,0,192,0,52,0,79,51,28,79,0,72,0,72,0,0,0,0,0,7,0,0,0,73,5,1,0,0,0,0,59,6,13,0,0,1,463,309,154,463,0,0,309,129,20,4,1,0,0,267,55,113,4,1,23,53,38,15,53,0,0,11,38,3,1,0,0,0,33,5,11,0,0,4,79,0,462,1,52,1,9,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,12,0,14,0,221,221,105,0,104,0,24,24,11,0,13,0,52,35,2,0,42,37,0,238,223,2,25,27,1,0,0,0,0,552,79,463,53,217,15,203,13,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Conservação E Restauração,1114294,Conservação e restauro,"""0222C01""",2,Artes e humanidades,22,Humanidades (exceto línguas),222,História e arqueologia,1.0,1,1,1,1,50,50,0,0,40,0,10,0,243,243,0,0,236,0,7,0,40,36,4,40,0,38,0,38,0,0,0,0,0,2,0,0,0,30,3,2,0,1,3,1,21,7,10,0,1,1,199,177,22,199,0,0,116,44,14,6,7,8,4,100,27,60,2,1,9,15,12,3,15,0,0,0,9,3,1,0,1,1,8,1,5,0,0,1,39,1,199,0,15,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,6,0,6,0,98,98,49,0,44,0,5,5,4,0,2,0,23,25,1,0,21,19,0,116,83,0,7,8,0,0,0,0,0,248,40,199,15,104,6,98,3,1,0,1,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Dança,14372,Dança,"""0215D01""",2,Artes e humanidades,21,Artes,215,Música e artes cênicas,1.0,1,1,1,1,49,0,49,0,40,0,9,0,23,0,23,0,21,0,2,0,21,18,3,0,21,20,0,20,0,0,0,0,0,1,0,0,0,19,2,0,0,0,0,0,8,2,10,1,0,0,166,119,47,0,166,0,93,46,12,7,6,2,0,64,52,46,1,2,1,14,10,4,0,14,0,1,5,4,2,2,0,0,2,5,5,1,1,0,21,0,165,1,14,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,0,2,0,78,78,51,0,33,0,6,6,4,0,2,0,65,22,1,0,12,9,0,105,59,2,8,5,1,0,0,0,0,254,21,166,14,73,2,68,3,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Dança,1107284,Dança formação de professor,"""0114D01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,48,0,48,0,40,0,8,0,722,0,722,0,705,0,17,0,42,38,4,0,42,36,0,36,0,0,0,0,0,6,0,0,0,35,4,2,0,1,0,0,20,10,12,0,0,0,211,174,37,0,211,0,117,52,21,12,7,2,0,92,51,64,0,1,3,16,15,1,0,16,0,2,6,5,2,1,0,0,6,3,7,0,0,0,42,0,211,0,16,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,12,0,11,0,111,111,60,1,56,0,11,11,6,1,4,0,58,36,1,0,31,11,0,146,63,2,12,4,0,0,0,0,0,306,42,211,16,80,1,71,4,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Defesa E Gestão Estratégica Internacional,1114299,Relações internacionais,"""0312R01""",3,"Ciências sociais, comunicação e informação",31,Ciências sociais e comportamentais,312,Ciências sociais e políticas,1.0,1,1,1,1,155,0,155,0,120,0,35,0,734,0,734,0,732,0,2,0,120,77,43,0,120,118,0,118,0,0,0,0,0,1,0,1,0,111,4,2,1,1,1,0,70,19,31,0,0,0,557,347,210,0,557,0,421,96,16,10,8,5,1,286,102,144,2,1,22,40,22,18,0,40,0,13,22,2,1,2,0,0,22,5,8,0,1,4,120,0,557,0,40,0,16,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,24,2,26,0,260,260,134,6,140,0,14,14,8,1,6,0,96,73,2,0,60,60,0,281,275,1,15,25,0,0,0,0,0,728,120,557,40,86,3,75,4,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Design De Interiores,14337,Design de interiores,"""0212D03""",2,Artes e humanidades,21,Artes,212,"Moda, design de interiores e desenho industrial",1.0,1,1,1,1,49,49,0,0,30,0,19,0,32,32,0,0,24,0,8,0,21,19,2,21,0,17,0,17,0,0,0,0,0,4,0,0,0,19,2,0,0,0,0,0,15,2,3,0,0,1,137,122,15,137,0,0,90,41,4,1,1,0,0,77,16,36,2,1,5,17,16,1,17,0,0,1,15,0,0,1,0,0,9,1,6,1,0,0,21,0,136,1,17,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,0,57,57,34,0,30,0,11,11,7,0,7,0,13,7,4,0,11,10,0,74,63,0,11,6,0,0,0,0,0,161,21,137,17,74,0,71,14,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Design Industrial,33825,Design,"""0212D02""",2,Artes e humanidades,21,Artes,212,"Moda, design de interiores e desenho industrial",1.0,1,1,1,1,79,79,0,0,50,0,29,0,38,38,0,0,26,0,12,0,26,20,6,26,0,21,0,21,0,0,0,0,0,5,0,0,0,20,3,2,1,0,0,0,19,2,4,0,0,1,256,151,105,256,0,0,137,88,25,5,1,0,0,147,27,64,3,0,15,29,15,14,29,0,0,2,20,4,2,1,0,0,20,2,6,0,0,1,26,0,254,2,29,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,83,83,39,0,37,0,4,4,3,0,2,0,42,37,2,0,10,16,0,117,136,3,7,20,2,0,0,0,0,337,26,256,29,112,3,103,3,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Direito,14363,Direito,"""0421D01""",4,"Negócios, administração e direito",42,Direito,421,Direito,1.0,1,1,1,1,520,367,153,0,510,0,10,0,12106,7913,4193,0,12024,0,82,0,509,314,195,361,148,504,0,504,0,0,0,0,0,4,0,1,0,460,29,10,5,3,2,0,298,83,125,1,1,1,2729,1579,1150,1868,861,0,1974,481,130,59,56,25,4,1531,424,685,14,6,69,462,263,199,343,119,0,253,165,21,10,10,2,1,274,54,107,1,1,25,509,0,2726,3,461,1,120,17,106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,137,15,125,0,1391,1391,774,79,710,0,216,216,115,6,118,0,168,144,1,0,264,245,0,1454,1262,13,224,233,5,0,0,0,0,3042,509,2729,462,1303,13,1280,388,27,0,27,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Educação Física,44892,Educação física,"""0915E01""",9,Saúde e bem-estar,91,Saúde,915,"Promoção, prevenção, terapia e reabilitação",1.0,1,1,1,1,198,92,106,0,180,0,18,0,4206,1781,2425,0,4176,0,30,0,189,66,123,88,101,178,0,178,0,0,0,0,0,11,0,0,0,160,13,10,1,5,0,0,97,37,50,2,0,3,867,288,579,397,470,0,464,211,104,45,33,10,0,394,147,275,8,4,39,90,28,62,38,52,0,20,44,16,4,3,3,0,38,14,28,1,0,9,189,0,866,1,90,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,53,1,45,0,415,415,235,2,220,0,54,54,26,0,29,0,179,222,0,0,108,81,0,502,334,31,64,25,1,0,0,0,0,1268,189,867,90,205,2,194,35,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Educação Física,44893,Educação física formação de professor,"""0114E03""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,274,274,0,0,200,0,74,0,2851,2851,0,0,2812,0,39,0,213,100,113,213,0,199,0,199,0,0,0,0,0,14,0,0,0,195,8,7,2,1,0,0,102,49,61,1,0,0,885,374,511,885,0,0,633,177,47,12,13,1,2,412,187,246,4,4,32,60,28,32,60,0,0,26,29,4,0,1,0,0,22,19,16,0,0,3,213,0,885,0,60,0,20,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,57,3,51,0,440,440,258,11,240,0,36,36,27,0,18,0,103,156,9,0,117,96,0,506,374,5,40,20,0,0,0,0,0,1153,213,885,60,307,1,293,34,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Enfermagem,26611,Enfermagem,"""0913E01""",9,Saúde e bem-estar,91,Saúde,913,Enfermagem,1.0,1,1,1,1,187,187,0,0,144,0,43,0,5214,5214,0,0,5156,0,58,0,165,142,23,165,0,143,0,143,0,0,0,0,0,22,0,0,0,151,7,5,1,0,1,0,85,36,43,1,0,0,709,609,100,709,0,0,518,152,25,6,5,3,0,348,126,223,5,1,6,132,118,14,132,0,0,56,66,6,3,0,1,0,62,22,43,2,0,3,165,0,707,2,132,0,20,3,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,45,3,37,0,351,351,214,13,178,0,69,69,39,1,32,0,47,47,4,0,90,75,0,386,322,1,78,54,0,0,0,0,0,807,165,709,132,521,26,492,113,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia (Ciclo Básico),5000468,Engenharia,"""0710E01""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,710,Engenharia e profissões correlatas sem definição precisa,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Ambiental,83486,Engenharia ambiental,"""0712E01""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,712,Tecnologia de proteção ambiental,1.0,1,1,1,1,59,59,0,0,40,0,19,0,285,285,0,0,269,0,16,0,45,27,18,45,0,40,0,40,0,0,0,0,0,5,0,0,0,43,1,0,0,1,0,0,25,6,13,0,0,1,249,143,106,249,0,0,162,73,11,2,1,0,0,143,37,58,1,0,10,21,14,7,21,0,0,2,17,2,0,0,0,0,12,2,5,0,0,2,45,0,249,0,21,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12,0,10,0,109,109,67,0,48,0,7,7,5,0,1,0,12,25,1,0,23,22,0,119,128,2,7,14,0,0,0,0,0,287,45,249,21,89,13,85,1,8,0,8,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Civil,14351,Engenharia civil,"""0732E01""",7,"Engenharia, produção e construção",73,Arquitetura e construção,732,Engenharia civil e construção,1.0,1,1,1,1,198,198,0,0,140,0,58,0,1507,1507,0,0,1481,0,26,0,143,50,93,143,0,139,0,139,0,0,0,0,0,4,0,0,1,132,5,3,1,0,1,0,84,26,32,1,0,0,848,325,523,848,0,1,536,249,49,4,4,4,1,482,93,230,9,1,33,98,34,64,98,0,0,12,75,9,1,1,0,0,67,3,21,0,0,7,143,0,845,3,98,0,16,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,36,2,33,0,400,400,209,6,198,0,39,39,14,0,16,0,90,69,10,0,80,63,0,438,402,8,40,54,4,0,0,0,0,1017,143,848,98,117,3,108,3,32,0,32,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia De Alimentos,83910,Engenharia de alimentos,"""0721E01""",7,"Engenharia, produção e construção",72,Produção e processamento,721,Processamento de alimentos,1.0,1,1,1,1,68,68,0,0,40,0,28,0,310,310,0,0,309,0,1,0,39,21,18,39,0,39,0,39,0,0,0,0,0,0,0,0,0,35,0,0,1,1,1,1,23,3,13,0,0,0,140,83,57,140,0,0,96,26,11,4,1,1,1,83,9,39,5,0,4,8,6,2,8,0,0,0,6,1,1,0,0,0,6,0,2,0,0,0,39,0,140,0,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,11,0,9,0,66,66,31,0,30,0,3,3,1,0,1,0,23,37,5,0,24,15,0,73,64,3,3,4,1,0,0,0,0,205,39,140,8,19,0,15,1,0,0,0,0
